index,suspicious,fleshReadingEase,numOfPunctN,typeToken
38,suspicious-document00003.txt,63.36,0.1111111111111111,1.0
39,suspicious-document00003.txt,34.26,0.11333333333333333,0.6258992805755396
40,suspicious-document00003.txt,66.07,0.1,0.8409090909090909
41,suspicious-document00003.txt,63.36,0.1111111111111111,1.0
42,suspicious-document00003.txt,36.63,0.06422018348623854,0.7156862745098039
43,suspicious-document00003.txt,7.53,0.07352941176470588,0.6328125
44,suspicious-document00003.txt,38.79,0.1016949152542373,0.6583850931677019
45,suspicious-document00003.txt,64.2,0.14084507042253522,0.8225806451612904
46,suspicious-document00003.txt,109.21,0.5263157894736842,1.0
47,suspicious-document00003.txt,110.02,0.47619047619047616,1.0
48,suspicious-document00003.txt,73.98,0.20689655172413793,0.7285714285714285
49,suspicious-document00003.txt,120.21,0.6666666666666666,1.0
50,suspicious-document00003.txt,45.93,0.12987012987012986,0.5836431226765799
51,suspicious-document00003.txt,49.48,0.16666666666666666,1.0
52,suspicious-document00003.txt,7.36,0.12345679012345678,0.6326530612244898
53,suspicious-document00003.txt,56.42,0.09352517985611511,0.6821705426356589
54,suspicious-document00003.txt,58.62,0.14285714285714285,0.6333333333333333
55,suspicious-document00003.txt,48.51,0.11940298507462686,0.6833333333333333
56,suspicious-document00003.txt,44.41,0.1282051282051282,0.8888888888888888
57,suspicious-document00003.txt,106.67,0.0,0.8571428571428571
58,suspicious-document00003.txt,39.98,0.1437125748502994,0.7083333333333334
59,suspicious-document00003.txt,74.93,0.15609756097560976,0.6705202312138728
60,suspicious-document00003.txt,57.61,0.12162162162162163,0.803030303030303
61,suspicious-document00003.txt,59.67,0.08695652173913043,0.6823529411764706
62,suspicious-document00003.txt,55.51,0.10689655172413794,0.4827586206896552
63,suspicious-document00003.txt,75.88,0.2,1.0
64,suspicious-document00003.txt,58.55,0.14481409001956946,0.5011185682326622
65,suspicious-document00003.txt,14.64,0.16666666666666666,0.7857142857142857
66,suspicious-document00003.txt,75.88,0.0,1.0
67,suspicious-document00003.txt,64.04,0.1111111111111111,0.5699300699300699
68,suspicious-document00003.txt,47.29,0.14285714285714285,0.6235294117647059
69,suspicious-document00003.txt,65.46,0.14285714285714285,0.6538461538461539
70,suspicious-document00003.txt,41.57,0.10650887573964497,0.5592105263157895
71,suspicious-document00003.txt,36.29,0.12244897959183673,0.813953488372093
72,suspicious-document00003.txt,92.8,0.0,1.0
73,suspicious-document00003.txt,47.96,0.1,0.7538461538461538
74,suspicious-document00003.txt,60.28,0.136986301369863,0.48997772828507796
75,suspicious-document00003.txt,46.85,0.11475409836065574,0.6319018404907976
76,suspicious-document00003.txt,49.48,0.2857142857142857,0.8571428571428571
77,suspicious-document00003.txt,25.63,0.11570247933884298,0.6886792452830188
78,suspicious-document00003.txt,28.85,0.0972972972972973,0.6153846153846154
79,suspicious-document00003.txt,43.9,0.13580246913580246,0.6111111111111112
80,suspicious-document00003.txt,54.09,0.12091503267973856,0.4927536231884058
81,suspicious-document00003.txt,117.16,0.16666666666666666,1.0
82,suspicious-document00003.txt,55.92,0.102803738317757,0.7894736842105263
83,suspicious-document00003.txt,39.88,0.107981220657277,0.5106382978723404
84,suspicious-document00003.txt,34.8,0.09913793103448276,0.5047619047619047
85,suspicious-document00003.txt,55.91,0.0,1.0
